"","GEOID_tract","GEOID_msa"
"8158","32003001613","29820"
"8159","32003000107","29820"
"8160","32003004707","29820"
"8161","32003003247","29820"
"8162","32003004302","29820"
"8163","32003002824","29820"
"8164","55045960500","31540"
"8165","48491020406","12420"
"8166","32510000200","16180"
"8167","35001000128","10740"
"8168","35001000123","10740"
"8169","25027757400","49340"
"8170","27037060812","33460"
"8171","27037060805","33460"
"8172","27037060822","33460"
"8173","27037060733","33460"
"8174","27037060749","33460"
"8175","27037060814","33460"
"8176","27037060301","33460"
"8177","27037060102","33460"
"8178","27037060816","33460"
"8179","40131050404","46140"
"8180","06073005700","41740"
"8181","06073004501","41740"
"8182","06073008513","41740"
"8183","06073003201","41740"
"8184","06073016301","41740"
"8185","06073012302","41740"
"8186","06073011601","41740"
"8187","06073002709","41740"
"8188","06073010111","41740"
"8189","06073009603","41740"
"8190","06073002302","41740"
"8191","06073003209","41740"
"8192","06073013307","41740"
"8193","06031001402","25260"
"8194","06031000403","25260"
"8195","06083001601","42200"
"8196","06083001800","42200"
"8197","06083002705","42200"
"8198","06083002913","42200"
"8199","06083003004","42200"
"8200","06083002009","42200"
"8201","06083002102","42200"
"8202","35001000704","10740"
"8203","35001003731","10740"
"8204","35001003001","10740"
"8205","35001004502","10740"
"8206","35001000107","10740"
"8207","35001003725","10740"
"8208","35001000121","10740"
"8209","35001000904","10740"
"8210","72145560801","41980"
"8211","72145560500","41980"
"8212","40131050103","46140"
"8213","40131050202","46140"
"8214","17183000100","19180"
"8215","06073010004","41740"
"8216","06073003103","41740"
"8217","06073006801","41740"
"8218","06073010800","41740"
"8219","06073002602","41740"
"8220","51770000400","40220"
"8221","06073010009","41740"
"8222","06073013204","41740"
"8223","06073013802","41740"
"8224","06073013312","41740"
"8225","06073020705","41740"
"8226","06073020601","41740"
"8227","42007605001","38300"
"8228","42007601400","38300"
"8229","39133601000","10420"
"8230","39133600200","10420"
"8231","39133601801","10420"
"8232","42049000200","21500"
"8233","42049000700","21500"
"8234","42049001300","21500"
"8235","42049010301","21500"
"8236","42049010700","21500"
"8237","72129220200","41980"
"8238","36063020700","15380"
"8239","36063021000","15380"
"8240","36063023800","15380"
"8241","36063022100","15380"
"8242","36063024301","15380"
"8243","36063020600","15380"
"8244","37049960700","35100"
"8245","37049960600","35100"
"8246","37049960900","35100"
"8247","48181001500","43300"
"8248","34029713201","35620"
"8249","34029713300","35620"
"8250","34029714000","35620"
"8251","34029722900","35620"
"8252","34029717102","35620"
"8253","06073020210","41740"
"8254","06073020206","41740"
"8255","06073020024","41740"
"8256","06073019902","41740"
"8257","06073019501","41740"
"8258","06073019405","41740"
"8259","06073018518","41740"
"8260","06073018000","41740"
"8261","06073017502","41740"
"8262","06073017104","41740"
"8263","06073017036","41740"
"8264","06073017018","41740"
"8265","42049011801","21500"
"8266","39151700600","15940"
"8267","39151713900","15940"
"8268","39151712102","15940"
"8269","39151702100","15940"
"8270","39151701500","15940"
"8271","39151700300","15940"
"8272","42043021300","25420"
"8273","42043023100","25420"
"8274","42043023300","25420"
"8275","72137120300","41980"
"8276","72139060212","41980"
"8277","17057953600","37900"
"8278","17057952800","37900"
"8279","26025003500","12980"
"8280","26025000200","12980"
"8281","26025001100","12980"
"8282","26025003100","12980"
"8283","19049050300","19780"
"8284","34029730000","35620"
"8285","34029731202","35620"
"8286","34029722100","35620"
"8287","29189218500","41180"
"8288","29189217300","41180"
"8289","29189211801","41180"
"8290","29189219700","41180"
"8291","29189217200","41180"
"8292","29189215301","41180"
"8293","06073016617","41740"
"8294","06073016607","41740"
"8295","06073009804","41740"
"8296","06073009604","41740"
"8297","06073009101","41740"
"8298","06073008356","41740"
"8299","06073008345","41740"
"8300","06073008336","41740"
"8301","06073008102","41740"
"8302","45045001805","24860"
"8303","42043020400","25420"
"8304","42043023000","25420"
"8305","42043023700","25420"
"8306","39057200500","19430"
"8307","39049009321","18140"
"8308","39049009250","18140"
"8309","39049008720","18140"
"8310","39049001810","18140"
"8311","39049001000","18140"
"8312","22111960500","33740"
"8313","26027002000","43780"
"8314","13067030326","12060"
"8315","13067030235","12060"
"8316","13067030700","12060"
"8317","13067031101","12060"
"8318","13067030341","12060"
"8319","12115000502","35840"
"8320","12115002401","35840"
"8321","12115000900","35840"
"8322","29189214602","41180"
"8323","29189212102","41180"
"8324","29189210704","41180"
"8325","29189210501","41180"
"8326","29189215103","41180"
"8327","29189214100","41180"
"8328","51810045810","47260"
"8329","51810040600","47260"
"8330","51810042201","47260"
"8331","51810044402","47260"
"8332","48121021730","19100"
"8333","48121021731","19100"
"8334","48121021752","19100"
"8335","06107002204","47300"
"8336","06059980000","31080"
"8337","06065045120","40140"
"8338","06065048902","40140"
"8339","06065031601","40140"
"8340","06065040814","40140"
"8341","06065041912","40140"
"8342","06065043010","40140"
"8343","13063040203","12060"
"8344","13067030220","12060"
"8345","13067031209","12060"
"8346","13089023114","12060"
"8347","13089021412","12060"
"8348","13089021308","12060"
"8349","12117020102","36740"
"8350","12117021319","36740"
"8351","12117021901","36740"
"8352","37025042102","16740"
"8353","37025042503","16740"
"8354","48085030510","19100"
"8355","48085030403","19100"
"8356","48085031408","19100"
"8357","48085031806","19100"
"8358","48085031713","19100"
"8359","48085030507","19100"
"8360","48085031706","19100"
"8361","13185010900","46660"
"8362","12073002606","45220"
"8363","12069030807","36740"
"8364","37135011902","20500"
"8365","04021001407","38060"
"8366","04021001404","38060"
"8367","04021000211","38060"
"8368","04021001705","38060"
"8369","37129010800","48900"
"8370","37049961302","35100"
"8371","12019030303","27260"
"8372","12019030701","27260"
"8373","12019030400","27260"
"8374","04013815700","38060"
"8375","04013817500","38060"
"8376","04013980400","38060"
"8377","04013814300","38060"
"8378","04013610400","38060"
"8379","04013613000","38060"
"8380","13215010608","17980"
"8381","13215001400","17980"
"8382","13215002300","17980"
"8383","13215002700","17980"
"8384","37063001809","20500"
"8385","37081016304","24660"
"8386","37081015707","24660"
"8387","37081016505","24660"
"8388","06073007701","41740"
"8389","06073007910","41740"
"8390","06073000201","41740"
"8391","06073020214","41740"
"8392","06073022000","41740"
"8393","06073008003","41740"
"8394","06073007702","41740"
"8395","06073009306","41740"
"8396","06073012501","41740"
"8397","06073017055","41740"
"8398","48439111314","19100"
"8399","48439106515","19100"
"8400","01125011402","46220"
"8401","04019004431","46060"
"8402","04019001304","46060"
"8403","04019002905","46060"
"8404","04019004067","46060"
"8405","45079011417","17900"
"8406","45079000700","17900"
"8407","04013040530","38060"
"8408","04013422626","38060"
"8409","04013106001","38060"
"8410","04013107602","38060"
"8411","04013113502","38060"
"8412","37119005915","16740"
"8413","37179021012","16740"
"8414","13135050205","12060"
"8415","13135050537","12060"
"8416","35049940500","42140"
"8417","35049980000","42140"
"8418","48157674603","26420"
"8419","12055961301","42700"
"8420","37051003314","22180"
"8421","12085001200","38940"
"8422","12085000502","38940"
"8423","12085001406","38940"
"8424","12103020209","45300"
"8425","12103024510","45300"
"8426","12103025122","45300"
"8427","12103025417","45300"
"8428","12103027321","45300"
"8429","12103027703","45300"
"8430","12103026821","45300"
"8431","48439104502","19100"
"8432","48141010346","21340"
"8433","48141004317","21340"
"8434","48141010329","21340"
"8435","06071009912","40140"
"8436","06037117408","31080"
"8437","06037119202","31080"
"8438","06037120107","31080"
"8439","06037123902","31080"
"8440","06037310602","31080"
"8441","06037102105","31080"
"8442","06037104821","31080"
"8443","04013060901","38060"
"8444","04013060904","38060"
"8445","04013061015","38060"
"8446","04013061021","38060"
"8447","04013061035","38060"
"8448","04013061038","38060"
"8449","04013217501","38060"
"8450","04013611800","38060"
"8451","04013612700","38060"
"8452","04013071515","38060"
"8453","04013082025","38060"
"8454","04013103220","38060"
"8455","04013092801","38060"
"8456","04013010102","38060"
"8457","45063021033","17900"
"8458","12055960102","42700"
"8459","12071040111","15980"
"8460","12071001402","15980"
"8461","12071001910","15980"
"8462","12071040109","15980"
"8463","12071040108","15980"
"8464","12095014609","36740"
"8465","12095017012","36740"
"8466","12103024804","45300"
"8467","04025001300","39150"
"8468","04005001101","22380"
"8469","48181000502","43300"
"8470","41029001601","32780"
"8471","41029001001","32780"
"8472","22051024202","35380"
"8473","48215022204","32580"
"8474","06037127605","31080"
"8475","06037132001","31080"
"8476","06037134521","31080"
"8477","06037183103","31080"
"8478","06037186301","31080"
"8479","06037402705","31080"
"8480","06037461502","31080"
"8481","06037462001","31080"
"8482","06037111206","31080"
"8483","06037121802","31080"
"8484","06037189905","31080"
"8485","06037481606","31080"
"8486","06037127804","31080"
"8487","04013616200","38060"
"8488","04013617500","38060"
"8489","04013618100","38060"
"8490","04013071913","38060"
"8491","04013082021","38060"
"8492","04013092724","38060"
"8493","04013216830","38060"
"8494","04013216840","38060"
"8495","04013216850","38060"
"8496","04013618800","38060"
"8497","04013810400","38060"
"8498","04013811500","38060"
"8499","04013319104","38060"
"8500","48113000405","19100"
"8501","48113007819","19100"
"8502","48113010805","19100"
"8503","48113019035","19100"
"8504","48113013626","19100"
"8505","48113018505","19100"
"8506","48113014128","19100"
"8507","48113009605","19100"
"8508","37119001916","16740"
"8509","13121012300","12060"
"8510","13121005800","12060"
"8511","13121003700","12060"
"8512","12031014419","27260"
"8513","12031013728","27260"
"8514","12031015806","27260"
"8515","12031014427","27260"
"8516","12031014339","27260"
"8517","01125012101","46220"
"8518","01125010105","46220"
"8519","01125012102","46220"
"8520","17089852404","16980"
"8521","06037134002","31080"
"8522","06037211122","31080"
"8523","06037211803","31080"
"8524","06037214501","31080"
"8525","06037215102","31080"
"8526","06037237402","31080"
"8527","06037239201","31080"
"8528","06037408505","31080"
"8529","06037433306","31080"
"8530","06037554301","31080"
"8531","06037141303","31080"
"8532","06037187101","31080"
"8533","06037265201","31080"
"8534","06037269601","31080"
"8535","04013104401","38060"
"8536","04013106703","38060"
"8537","04013420113","38060"
"8538","04013420504","38060"
"8539","04013106801","38060"
"8540","04013110501","38060"
"8541","04013422221","38060"
"8542","04013217203","38060"
"8543","04013420301","38060"
"8544","04013618900","38060"
"8545","04013723305","38060"
"8546","04013812300","38060"
"8547","04013813500","38060"
"8548","04013814500","38060"
"8549","12031017400","27260"
"8550","12031002502","27260"
"8551","45019004612","16700"
"8552","12031013905","27260"
"8553","12031014333","27260"
"8554","45013002101","25940"
"8555","37119003203","16740"
"8556","12105010604","29460"
"8557","12105012506","29460"
"8558","12105011912","29460"
"8559","51630000301","47900"
"8560","48409010604","18580"
"8561","55117000201","43100"
"8562","55117011400","43100"
"8563","36015000200","21300"
"8564","53057950100","34580"
"8565","16001002223","14260"
"8566","36109001200","27060"
"8567","01097990000","33660"
"8568","06037275102","31080"
"8569","06037293307","31080"
"8570","06037297201","31080"
"8571","06037302401","31080"
"8572","06037503105","31080"
"8573","06037503106","31080"
"8574","06037221402","31080"
"8575","06037239602","31080"
"8576","06037302503","31080"
"8577","06037265601","31080"
"8578","06037571504","31080"
"8579","06037533001","31080"
"8580","06037134522","31080"
"8581","36055013507","40380"
"8582","42091200605","37980"
"8583","42091200603","37980"
"8584","42091203208","37980"
"8585","42091208904","37980"
"8586","42003470501","38300"
"8587","42003980800","38300"
"8588","42003980500","38300"
"8589","42003982200","38300"
"8590","06025012400","20940"
"8591","12105013901","29460"
"8592","12105014003","29460"
"8593","12105014502","29460"
"8594","12105011910","29460"
"8595","12105011204","29460"
"8596","45045004400","24860"
"8597","45045001810","24860"
"8598","45045000900","24860"
"8599","45045004102","24860"
"8600","37119005829","16740"
"8601","45051051405","34820"
"8602","12019030708","27260"
"8603","12019030706","27260"
"8604","12019030208","27260"
"8605","12019030207","27260"
"8606","01069040205","20020"
"8607","39159050401","18140"
"8608","06037190401","31080"
"8609","06037552302","31080"
"8610","06037262601","31080"
"8611","06037104403","31080"
"8612","12119911000","45540"
"8613","06037183104","31080"
"8614","06037551401","31080"
"8615","06037207102","31080"
"8616","06037106406","31080"
"8617","06037900505","31080"
"8618","06037900608","31080"
"8619","06037910714","31080"
"8620","06037620904","31080"
"8621","06089011100","39820"
"8622","06089012603","39820"
"8623","06089012604","39820"
"8624","06087100400","42100"
"8625","06055201101","34900"
"8626","06055201004","34900"
"8627","06085500902","41940"
"8628","06053000104","41500"
"8629","06053010505","41500"
"8630","06085506401","41940"
"8631","06053011303","41500"
"8632","06085509302","41940"
"8633","12035060213","19660"
"8634","37119006212","16740"
"8635","37019020405","34820"
"8636","12115000407","35840"
"8637","12115002007","35840"
"8638","37119005516","16740"
"8639","12057010816","45300"
"8640","12057012212","45300"
"8641","17089853601","16980"
"8642","17089850708","16980"
"8643","17089852405","16980"
"8644","13103030306","42340"
"8645","13103030403","42340"
"8646","20079030602","48620"
"8647","27141030408","33460"
"8648","27025110504","33460"
"8649","06037602504","31080"
"8650","06037602506","31080"
"8651","06037650003","31080"
"8652","06037700502","31080"
"8653","06037900508","31080"
"8654","06037910712","31080"
"8655","06037600602","31080"
"8656","06037980005","31080"
"8657","06037533002","31080"
"8658","06037603801","31080"
"8659","06037552301","31080"
"8660","06037573004","31080"
"8661","12053041303","45300"
"8662","06053000501","41500"
"8663","06019000901","23420"
"8664","06019003810","23420"
"8665","06019005911","23420"
"8666","06075011902","41860"
"8667","06075012601","41860"
"8668","06075016801","41860"
"8669","06075025701","41860"
"8670","06075032801","41860"
"8671","06075042601","41860"
"8672","06075012301","41860"
"8673","06019001412","23420"
"8674","12057011005","45300"
"8675","12057012001","45300"
"8676","12057012210","45300"
"8677","12057011521","45300"
"8678","12057011615","45300"
"8679","12057012108","45300"
"8680","12057014117","45300"
"8681","12057011411","45300"
"8682","12057013803","45300"
"8683","37001020901","15500"
"8684","47009980100","28940"
"8685","13121001002","12060"
"8686","51510200403","47900"
"8687","12033001002","37860"
"8688","12033002000","37860"
"8689","12033002900","37860"
"8690","12033003611","37860"
"8691","12033003900","37860"
"8692","12033001600","37860"
"8693","08031980100","19740"
"8694","13117130507","12060"
"8695","12053040908","45300"
"8696","13117130604","12060"
"8697","12053040801","45300"
"8698","12081001404","35840"
"8699","12081000809","35840"
"8700","45015020713","16700"
"8701","45015020725","16700"
"8702","45015020719","16700"
"8703","06097150611","42220"
"8704","06097152905","42220"
"8705","47125101202","17300"
"8706","06013336202","41860"
"8707","06013355113","41860"
"8708","08101002916","39380"
"8709","47165020208","34980"
"8710","47165021105","34980"
"8711","30111001402","13740"
"8712","12011091701","33100"
"8713","12011100105","33100"
"8714","12011110326","33100"
"8715","12011010307","33100"
"8716","12011110402","33100"
"8717","12011041801","33100"
"8718","12011060126","33100"
"8719","12011060608","33100"
"8720","12011090601","33100"
"8721","12011020412","33100"
"8722","12011050205","33100"
"8723","12011100201","33100"
"8724","12011040205","33100"
"8725","01001020502","33860"
"8726","01051031001","33860"
"8727","18091042601","33140"
"8728","13179010301","25980"
"8729","29019001003","17860"
"8730","12031015702","27260"
"8731","12031014206","27260"
"8732","08005085900","19740"
"8733","08005006705","19740"
"8734","21227010802","14540"
"8735","21227010702","14540"
"8736","12086006713","33100"
"8737","12086004404","33100"
"8738","12086004206","33100"
"8739","12086980300","33100"
"8740","12086017500","33100"
"8741","35001000120","10740"
"8742","06095252312","46700"
"8743","06095253206","46700"
"8744","06095252801","46700"
"8745","41005020303","38900"
"8746","41005022101","38900"
"8747","37087920102","11700"
"8748","45091061007","16740"
"8749","12011010305","33100"
"8750","12011010611","33100"
"8751","12011020101","33100"
"8752","12011042200","33100"
"8753","12011050702","33100"
"8754","12109020804","27260"
"8755","12109020710","27260"
"8756","45019005300","16700"
"8757","12061050402","42680"
"8758","13067031409","12060"
"8759","06065043262","40140"
"8760","06065043278","40140"
"8761","06065041301","40140"
"8762","06065044919","40140"
"8763","06065044929","40140"
"8764","06065045212","40140"
"8765","06065045216","40140"
"8766","06065045707","40140"
"8767","06065046900","40140"
"8768","06065044917","40140"
"8769","06065049800","40140"
"8770","06065051100","40140"
"8771","12086014200","33100"
"8772","12086000807","33100"
"8773","12086003706","33100"
"8774","12086004405","33100"
"8775","12086007605","33100"
"8776","12086007103","33100"
"8777","12086980200","33100"
"8778","12086015600","33100"
"8779","12086009031","33100"
"8780","12086020100","33100"
"8781","12086016900","33100"
"8782","12086980600","33100"
"8783","06001404101","41860"
"8784","06001433103","41860"
"8785","06001437102","41860"
"8786","06001982000","41860"
"8787","06001450743","41860"
"8788","06001451404","41860"
"8789","06001406602","41860"
"8790","06001441926","41860"
"8791","06001450746","41860"
"8792","06001425103","41860"
"8793","37067003310","49180"
"8794","49057210509","36260"
"8795","12099001002","33100"
"8796","12099001102","33100"
"8797","12099001911","33100"
"8798","12099001912","33100"
"8799","12099002800","33100"
"8800","12099004101","33100"
"8801","12099004706","33100"
"8802","12099005601","33100"
"8803","12099007407","33100"
"8804","12099007820","33100"
"8805","12099007835","33100"
"8806","12099005810","33100"
"8807","12099005916","33100"
"8808","48113006800","19100"
"8809","48027980003","28660"
"8810","06029002821","12540"
"8811","48027022105","28660"
"8812","06029005203","12540"
"8813","06029004702","12540"
"8814","06029006404","12540"
"8815","47037015700","34980"
"8816","47037015614","34980"
"8817","47037018905","34980"
"8818","48061011801","15180"
"8819","48061980100","15180"
"8820","06081601901","41860"
"8821","06081610800","41860"
"8822","06083003102","42200"
"8823","06083001208","42200"
"8824","06077002201","44700"
"8825","06077003410","44700"
"8826","06077005134","44700"
"8827","06077003216","44700"
"8828","06077005123","44700"
"8829","13297110603","12060"
"8830","13217100902","12060"
"8831","37067002502","49180"
"8832","37067000302","49180"
"8833","47093002900","28940"
"8834","47093001900","28940"
"8835","47093006401","28940"
"8836","48201532200","26420"
"8837","48201232402","26420"
"8838","48201232701","26420"
"8839","12099005922","33100"
"8840","12099005940","33100"
"8841","12099005949","33100"
"8842","12099007754","33100"
"8843","12099007764","33100"
"8844","12099000702","33100"
"8845","12099005954","33100"
"8846","12099007007","33100"
"8847","12099002400","33100"
"8848","12099004010","33100"
"8849","12099004817","33100"
"8850","12099006006","33100"
"8851","12099006604","33100"
"8852","06113010511","40900"
"8853","48453000500","12420"
"8854","48029191411","41700"
"8855","48029191811","41700"
"8856","48029121120","41700"
"8857","48029181729","41700"
"8858","48029141600","41700"
"8859","48029980002","41700"
"8860","48029181303","41700"
"8861","48029160502","41700"
"8862","48029181503","41700"
"8863","35013001203","29740"
"8864","37183050100","39580"
"8865","37183052505","39580"
"8866","37183052507","39580"
"8867","37183053005","39580"
"8868","37183053409","39580"
"8869","37183053712","39580"
"8870","37183054204","39580"
"8871","04027000404","49740"
"8872","04027980003","49740"
"8873","48201250702","26420"
"8874","48201342002","26420"
"8875","48201343301","26420"
"8876","48201323702","26420"
"8877","48201410401","26420"
"8878","48201520100","26420"
"8879","48201452202","26420"
"8880","48201551300","26420"
"8881","47149040304","34980"
"8882","47149040305","34980"
"8883","47149041500","34980"
"8884","48201254400","26420"
"8885","12099007008","33100"
"8886","12099007614","33100"
"8887","12021010205","34940"
"8888","12099008102","33100"
"8889","12021000401","34940"
"8890","37071032506","16740"
"8891","37071032703","16740"
"8892","45085002000","44940"
"8893","12001000302","23540"
"8894","12001002217","23540"
"8895","13067030236","12060"
"8896","48453002319","12420"
"8897","48029181819","41700"
"8898","48453000203","12420"
"8899","48029180603","41700"
"8900","48479001003","29700"
"8901","48479000107","29700"
"8902","48479001710","29700"
"8903","48441012900","10180"
"8904","48491020323","12420"
"8905","48491021506","12420"
"8906","48491020403","12420"
"8907","08035014005","19740"
"8908","08035014115","19740"
"8909","04027011700","49740"
"8910","47187050102","34980"
"8911","37085071401","22180"
"8912","37085070903","22180"
"8913","37097060601","16740"
"8914","47065003100","16860"
"8915","47065011326","16860"
"8916","47065000800","16860"
"8917","12111382008","38940"
"8918","49035113008","41620"
"8919","49035113108","41620"
"8920","12111382007","38940"
"8921","12111980000","38940"
"8922","41067031617","38900"
"8923","41067032609","38900"
"8924","41067033101","38900"
"8925","06041102203","41860"
"8926","06111003011","37100"
"8927","06111007610","37100"
"8928","12083002504","36100"
"8929","12083001500","36100"
"8930","12127080901","19660"
"8931","12127081102","19660"
"8932","12127082605","19660"
"8933","12127083009","19660"
"8934","12127090804","19660"
"8935","12127082703","19660"
"8936","12101031009","45300"
"8937","08069002803","22660"
"8938","08069000401","22660"
"8939","08069000801","22660"
"8940","08069000802","22660"
"8941","08069002401","22660"
"8942","08069000505","22660"
"8943","48099010502","28660"
"8944","06007003001","17020"
"8945","49049000505","39340"
"8946","49049000709","39340"
"8947","49049002206","39340"
"8948","49049003103","39340"
"8949","06067007020","40900"
"8950","06067007428","40900"
"8951","06067009637","40900"
"8952","06067005903","40900"
"8953","06067007103","40900"
"8954","06067007426","40900"
"8955","06067009010","40900"
"8956","06067009328","40900"
"8957","06067005904","40900"
"8958","12005002606","37460"
"8959","12005002605","37460"
"8960","01115040104","13820"
"8961","06111000702","37100"
"8962","06111004901","37100"
"8963","47119010801","34980"
"8964","12015010401","39460"
"8965","12015020602","39460"
"8966","12015020601","39460"
"8967","12015020104","39460"
"8968","48121021749","19100"
"8969","48121021305","19100"
"8970","48121021732","19100"
"8971","48121021739","19100"
"8972","12101031206","45300"
"8973","12101031507","45300"
"8974","12101033011","45300"
"8975","12101031707","45300"
"8976","12101031807","45300"
"8977","12101032110","45300"
"8978","12101033012","45300"
"8979","12101032106","45300"
"8980","12057013316","45300"
"8981","12057002600","45300"
"8982","08041006901","17820"
"8983","48309000300","47380"
"8984","08059011732","19740"
"8985","12009061001","37340"
"8986","12009062106","37340"
"8987","12009066103","37340"
"8988","12009060700","37340"
"8989","48167722600","26420"
"8990","12091021700","18880"
"8991","48085030506","19100"
"8992","48085031659","19100"
"8993","29095016200","28140"
"8994","29095013313","28140"
"8995","29095015900","28140"
"8996","51740210500","47260"
"8997","51740980100","47260"
"8998","29183310601","41180"
"8999","29183311296","41180"
"9000","29183311712","41180"
"9001","51041100507","40060"
"9002","51041101012","40060"
"9003","26065005202","29620"
"9004","17019000800","16580"
"9005","17019005702","16580"
"9006","02170000502","11260"
"9007","02170000705","11260"
"9008","26163985500","19820"
"9009","26163508000","19820"
"9010","26163522400","19820"
"9011","26163517100","19820"
"9012","26163521800","19820"
"9013","04013092308","38060"
"9014","04013116205","38060"
"9015","04013422106","38060"
"9016","04013422215","38060"
"9017","04013420800","38060"
"9018","04013422218","38060"
"9019","04013319403","38060"
"9020","04013421802","38060"
"9021","04013422401","38060"
"9022","04013114600","38060"
"9023","04013071801","38060"
"9024","04013112502","38060"
"9025","04013109602","38060"
"9026","04013092708","38060"
"9027","27053026605","33460"
"9028","27053026823","33460"
"9029","48245007002","13140"
"9030","06031001003","25260"
"9031","06031981800","25260"
"9032","22031950300","43340"
"9033","19049050807","19780"
"9034","48015760502","26420"
"9035","10001040900","20100"
"9036","72013301400","11640"
"9037","13057090905","12060"
"9038","39151701000","15940"
"9039","51019030501","31340"
"9040","26065005002","29620"
"9041","39099812601","49660"
"9042","39017011112","17140"
"9043","39017011130","17140"
"9044","51059420400","47900"
"9045","51059430102","47900"
"9046","51059461202","47900"
"9047","51059481106","47900"
"9048","51059491302","47900"
"9049","26163538300","19820"
"9050","26163564600","19820"
"9051","26163985900","19820"
"9052","26163514500","19820"
"9053","26163534400","19820"
"9054","26163511900","19820"
"9055","26163530900","19820"
"9056","42045400900","37980"
"9057","15003000114","46520"
"9058","15003000402","46520"
"9059","15003005500","46520"
"9060","15003001803","46520"
"9061","15003008930","46520"
"9062","04013061200","38060"
"9063","04019003901","46060"
"9064","04019002704","46060"
"9065","04019003705","46060"
"9066","04019001100","46060"
"9067","04019940800","46060"
"9068","04019000100","46060"
"9069","04019004404","46060"
"9070","04019002904","46060"
"9071","55009002002","24580"
"9072","54005958700","16620"
"9073","72101955201","41980"
"9074","26067982200","24340"
"9075","26049002000","22420"
"9076","10005051101","41540"
"9077","48139061700","19100"
"9078","55139001700","36780"
"9079","51510200105","47900"
"9080","55133201201","33340"
"9081","21029020101","31140"
"9082","39113115011","19430"
"9083","39113003403","19430"
"9084","39113040103","19430"
"9085","39113090303","19430"
"9086","39133600704","10420"
"9087","20173009402","48620"
"9088","39035175105","17460"
"9089","39035981100","17460"
"9090","39035175202","17460"
"9091","10003011600","37980"
"9092","10003015802","37980"
"9093","13021013408","31420"
"9094","34021001101","45940"
"9095","42029311300","37980"
"9096","42029305000","37980"
"9097","17097861609","16980"
"9098","17097861011","16980"
"9099","04019001302","46060"
"9100","04019004632","46060"
"9101","04019004038","46060"
"9102","04019004626","46060"
"9103","04019004622","46060"
"9104","04019004615","46060"
"9105","04019004508","46060"
"9106","04019004034","46060"
"9107","04021000802","38060"
"9108","04025002100","39150"
"9109","04025001402","39150"
"9110","04027000302","49740"
"9111","04027000902","49740"
"9112","04027000200","49740"
"9113","06025010700","20940"
"9114","31055007318","36540"
"9115","31055007469","36540"
"9116","18081610606","26900"
"9117","26139022106","24340"
"9118","26139023500","24340"
"9119","26139020504","24340"
"9120","26093743500","19820"
"9121","26125127600","19820"
"9122","26125145501","19820"
"9123","39035184105","17460"
"9124","39035109301","17460"
"9125","39035151500","17460"
"9126","39035119502","17460"
"9127","51177020408","47900"
"9128","51061930304","47900"
"9129","48355005417","18580"
"9130","48355005413","18580"
"9131","51810045603","47260"
"9132","51810046221","47260"
"9133","17097861804","16980"
"9134","17097864519","16980"
"9135","17097863006","16980"
"9136","53011040909","38900"
"9137","53011040711","38900"
"9138","53011041332","38900"
"9139","53011042700","38900"
"9140","01073011002","13820"
"9141","01073012913","13820"
"9142","53067011622","36500"
"9143","06025011500","20940"
"9144","06071010410","40140"
"9145","06071006700","40140"
"9146","06071002703","40140"
"9147","06071008001","40140"
"9148","06071007106","40140"
"9149","06071003101","40140"
"9150","06071004301","40140"
"9151","06071003503","40140"
"9152","06071000818","40140"
"9153","06071000814","40140"
"9154","06071000826","40140"
"9155","26125140800","19820"
"9156","26125136800","19820"
"9157","26125145900","19820"
"9158","26125162200","19820"
"9159","26125167800","19820"
"9160","18039000501","21140"
"9161","18097310108","26900"
"9162","18097310111","26900"
"9163","18097320902","26900"
"9164","18097340111","26900"
"9165","18097381205","26900"
"9166","39061008000","17140"
"9167","39061001100","17140"
"9168","36061002400","35620"
"9169","36061008603","35620"
"9170","36061023100","35620"
"9171","36061031704","35620"
"9172","21163970100","21060"
"9173","32003002979","29820"
"9174","32003003627","29820"
"9175","32003000524","29820"
"9176","32003004907","29820"
"9177","36091062800","10580"
"9178","24005492402","12580"
"9179","24005411308","12580"
"9180","24005980200","12580"
"9181","24005420702","12580"
"9182","24027602600","12580"
"9183","24027606607","12580"
"9184","42017105510","37980"
"9185","42017101805","37980"
"9186","42041981001","25420"
"9187","34003023601","35620"
"9188","06071000207","40140"
"9189","06071000901","40140"
"9190","06071000604","40140"
"9191","06071011500","40140"
"9192","06071001706","40140"
"9193","06071001812","40140"
"9194","06071001308","40140"
"9195","35043010712","10740"
"9196","36067010301","45060"
"9197","18097352700","26900"
"9198","72137122202","41980"
"9199","72139060104","41980"
"9200","72021032301","41980"
"9201","72033020423","41980"
"9202","72033980006","41980"
"9203","22055000603","29180"
"9204","72025202404","41980"
"9205","33015980011","14460"
"9206","32003002848","29820"
"9207","32003002836","29820"
"9208","32003005011","29820"
"9209","32003002966","29820"
"9210","32003002961","29820"
"9211","32003002981","29820"
"9212","32003002968","29820"
"9213","32003003239","29820"
"9214","32003003249","29820"
"9215","32003003641","29820"
"9216","32003003640","29820"
"9217","32003005017","29820"
"9218","32003005341","29820"
"9219","32003005825","29820"
"9220","42043020300","25420"
"9221","35045000702","22140"
"9222","42075003600","30140"
"9223","42069100900","42540"
"9224","36065021500","46540"
"9225","36065025900","46540"
"9226","42101036700","37980"
"9227","42101005600","37980"
"9228","42101012201","37980"
"9229","42101035100","37980"
"9230","42101013300","37980"
"9231","42101017400","37980"
"9232","36067011242","45060"
