"","GEOID","r_stat"
"15890","01097000801","Urban"
"15891","01097000802","Urban"
"15892","01097003207","Urban"
"15893","01097003206","Urban"
"15894","01125011902","Urban"
"15895","01125011402","Urban"
"15896","01101005410","Urban"
"15897","01101005605","Urban"
"15898","01089002922","Urban"
"15899","01089001500","Urban"
"15900","01089001700","Urban"
"15901","01089001903","Urban"
"15902","01089002000","Urban"
"15903","01069041400","Urban"
"15904","01125011401","Urban"
"15905","01125011901","Urban"
"15906","01089002300","Urban"
"15907","01089002400","Urban"
"15908","01089002501","Urban"
"15909","01089002502","Urban"
"15910","01089002600","Urban"
"15911","01089002701","Urban"
"15912","01089002721","Urban"
"15913","01101005609","Urban"
"15914","01081040904","Urban"
"15915","01081040802","Urban"
"15916","01081040403","Urban"
"15917","01081040402","Urban"
"15918","01081040201","Urban"
"15919","01081040801","Urban"
"15920","01081040903","Urban"
"15921","01101005606","Urban"
"15922","01101005409","Urban"
"15923","01089001404","Urban"
"15924","01089000902","Urban"
"15925","01089001000","Urban"
"15926","01089001200","Urban"
"15927","01089002923","Urban"
"15928","01069040700","Urban"
"15929","01069041000","Urban"
"15930","01069041200","Urban"
"15931","01089000301","Urban"
"15932","01089000302","Urban"
"15933","01089002200","Urban"
"15934","01089002911","Urban"
"15935","01089000501","Urban"
"15936","01089000502","Urban"
"15937","01089000503","Urban"
"15938","01089000601","Urban"
"15939","01089000701","Urban"
"15940","01097007400","Urban"
"15941","01089000702","Urban"
"15942","01097000500","Urban"
"15943","01097003301","Urban"
"15944","01073002100","Urban"
"15945","01097002301","Urban"
"15946","01081040300","Urban"
"15947","01097002302","Urban"
"15948","01081040700","Urban"
"15949","01097002502","Urban"
"15950","01097000200","Urban"
"15951","01097000401","Urban"
"15952","01097000402","Urban"
"15953","01097000600","Urban"
"15954","01097002400","Urban"
"15955","01097003708","Urban"
"15956","01097003710","Urban"
"15957","01097002501","Urban"
"15958","01097003205","Urban"
"15959","01097003302","Urban"
"15960","01097003405","Urban"
"15961","01097003406","Urban"
"15962","01097000701","Urban"
"15963","01097002600","Urban"
"15964","01097003408","Urban"
"15965","01097002700","Urban"
"15966","01097000901","Urban"
"15967","01097000902","Urban"
"15968","01097000903","Urban"
"15969","01097001001","Urban"
"15970","01097001002","Urban"
"15971","01097001100","Urban"
"15972","01097001302","Urban"
"15973","01097001400","Urban"
"15974","01097002800","Urban"
"15975","01069040301","Urban"
"15976","01073003200","Urban"
"15977","01073005000","Urban"
"15978","01089001302","Urban"
"15979","01089003000","Urban"
"15980","01089003100","Urban"
"15981","01073000500","Urban"
"15982","01073000700","Urban"
"15983","01073001200","Urban"
"15984","01073001400","Urban"
"15985","01073001500","Urban"
"15986","01073001600","Urban"
"15987","01073001902","Urban"
"15988","01073002200","Urban"
"15989","01073002303","Urban"
"15990","01073002305","Urban"
"15991","01073002900","Urban"
"15992","01073003001","Urban"
"15993","01073003002","Urban"
"15994","01073003100","Urban"
"15995","01073003300","Urban"
"15996","01073003400","Urban"
"15997","01073003600","Urban"
"15998","01073003802","Urban"
"15999","01073003803","Urban"
"16000","01073003900","Urban"
"16001","01073004000","Urban"
"16002","01073004200","Urban"
"16003","01073004701","Urban"
"16004","01073004800","Urban"
"16005","01073005101","Urban"
"16006","01073005200","Urban"
"16007","01073005702","Urban"
"16008","01069040204","Urban"
"16009","02020002602","Urban"
"16010","02020002811","Urban"
"16011","02020002813","Urban"
"16012","02020001300","Urban"
"16013","02020000703","Urban"
"16014","02020000801","Urban"
"16015","02020000802","Urban"
"16016","02020000902","Urban"
"16017","02020001732","Urban"
"16018","02020002712","Urban"
"16019","02020002711","Urban"
"16020","02020000702","Urban"
"16021","02020000901","Urban"
"16022","02020000102","Urban"
"16023","02020000701","Urban"
"16024","02020000202","Urban"
"16025","02020000204","Urban"
"16026","02020001200","Urban"
"16027","02020001000","Urban"
"16028","02020002812","Urban"
"16029","02020002823","Urban"
"16030","02020000101","Urban"
"16031","02020002603","Urban"
"16032","02020001100","Urban"
"16033","02020002822","Urban"
"16034","02020002900","Urban"
"16035","02020002301","Urban"
"16036","02020980100","Urban"
"16037","02020000205","Urban"
"16038","02020001401","Urban"
"16039","02020980000","Urban"
"16040","02020002714","Urban"
"16041","02020000206","Urban"
"16042","02020002713","Urban"
"16043","02020000601","Urban"
"16044","02020000602","Urban"
"16045","02020980200","Urban"
"16046","02020001402","Urban"
"16047","02020002305","Urban"
"16048","02020002304","Urban"
"16049","02020000201","Urban"
"16050","02020002302","Urban"
"16051","02020001601","Urban"
"16052","02020002502","Urban"
"16053","02020001802","Urban"
"16054","02020001900","Urban"
"16055","02020002601","Urban"
"16056","02020001602","Urban"
"16057","02020001701","Urban"
"16058","02020002000","Urban"
"16059","02020002100","Urban"
"16060","02020002400","Urban"
"16061","02020001702","Urban"
"16062","02020001731","Urban"
"16063","02020002201","Urban"
"16064","02020001500","Urban"
"16065","02020002202","Urban"
"16066","02020002501","Urban"
"16067","02020001801","Urban"
"16068","02020002821","Urban"
"16069","02020000500","Urban"
"16070","04027000200","Urban"
"16071","04027000902","Urban"
"16072","04027000800","Urban"
"16073","04027000901","Urban"
"16074","04027001100","Urban"
"16075","04005001000","Urban"
"16076","04021001408","Urban"
"16077","04021001305","Urban"
"16078","04021001306","Urban"
"16079","04021001405","Urban"
"16080","04021001403","Urban"
"16081","04019004029","Urban"
"16082","04019004032","Urban"
"16083","04019002802","Urban"
"16084","04019002803","Urban"
"16085","04019004034","Urban"
"16086","04019004035","Urban"
"16087","04019004038","Urban"
"16088","04019004043","Urban"
"16089","04019004042","Urban"
"16090","04019004047","Urban"
"16091","04019004048","Urban"
"16092","04019004049","Urban"
"16093","04019004046","Urban"
"16094","04019004056","Urban"
"16095","04019004057","Urban"
"16096","04019004058","Urban"
"16097","04019004110","Urban"
"16098","04019004627","Urban"
"16099","04019004631","Urban"
"16100","04019004407","Urban"
"16101","04019004414","Urban"
"16102","04019004615","Urban"
"16103","04019004617","Urban"
"16104","04019004717","Urban"
"16105","04019004718","Urban"
"16106","04019004505","Urban"
"16107","04019004621","Urban"
"16108","04019001200","Urban"
"16109","04019001302","Urban"
"16110","04019001400","Urban"
"16111","04019004623","Urban"
"16112","04019004625","Urban"
"16113","04019004626","Urban"
"16114","04019003002","Urban"
"16115","04019003102","Urban"
"16116","04019003304","Urban"
"16117","04019003302","Urban"
"16118","04019003400","Urban"
"16119","04019003502","Urban"
"16120","04019003504","Urban"
"16121","04019003702","Urban"
"16122","04019003704","Urban"
"16123","04019000300","Urban"
"16124","04019001100","Urban"
"16125","04019003801","Urban"
"16126","04019003802","Urban"
"16127","04019003901","Urban"
"16128","04019003902","Urban"
"16129","04019004008","Urban"
"16130","04019004010","Urban"
"16131","04019001500","Urban"
"16132","04019001600","Urban"
"16133","04019001700","Urban"
"16134","04019002400","Urban"
"16135","04019002503","Urban"
"16136","04019002504","Urban"
"16137","04019002505","Urban"
"16138","04019002604","Urban"
"16139","04019002602","Urban"
"16140","04019002704","Urban"
"16141","04019000700","Urban"
"16142","04019000600","Urban"
"16143","04019003503","Urban"
"16144","04019004722","Urban"
"16145","04019004036","Urban"
"16146","04019001900","Urban"
"16147","04019004037","Urban"
"16148","04019000800","Urban"
"16149","04019004711","Urban"
"16150","04019004415","Urban"
"16151","04019002901","Urban"
"16152","04019002904","Urban"
"16153","04021000212","Urban"
"16154","04021001404","Urban"
"16155","04021001709","Urban"
"16156","04021001705","Urban"
"16157","04013082209","Urban"
"16158","04013092311","Urban"
"16159","04013092312","Urban"
"16160","04013616400","Urban"
"16161","04013616600","Urban"
"16162","04013616700","Urban"
"16163","04013616800","Urban"
"16164","04013617600","Urban"
"16165","04013615100","Urban"
"16166","04013616100","Urban"
"16167","04013616900","Urban"
"16168","04013617200","Urban"
"16169","04013092719","Urban"
"16170","04013092801","Urban"
"16171","04013103219","Urban"
"16172","04013103220","Urban"
"16173","04013103701","Urban"
"16174","04013103702","Urban"
"16175","04013617700","Urban"
"16176","04013617800","Urban"
"16177","04013617900","Urban"
"16178","04013618100","Urban"
"16179","04013618200","Urban"
"16180","04013618500","Urban"
"16181","04013618600","Urban"
"16182","04013618800","Urban"
"16183","04013619000","Urban"
"16184","04013617300","Urban"
"16185","04013811300","Urban"
"16186","04013812600","Urban"
"16187","04013812700","Urban"
"16188","04013615500","Urban"
"16189","04013104402","Urban"
"16190","04013104701","Urban"
"16191","04013104702","Urban"
"16192","04013112512","Urban"
"16193","04013812900","Urban"
"16194","04019002201","Urban"
"16195","04013106002","Urban"
"16196","04013106003","Urban"
"16197","04013106502","Urban"
"16198","04013106701","Urban"
"16199","04013106703","Urban"
"16200","04013106802","Urban"
"16201","04013107601","Urban"
"16202","04013107602","Urban"
"16203","04013108301","Urban"
"16204","04013108501","Urban"
"16205","04013619200","Urban"
"16206","04013619300","Urban"
"16207","04013619400","Urban"
"16208","04013619500","Urban"
"16209","04013813900","Urban"
"16210","04013814000","Urban"
"16211","04013814100","Urban"
"16212","04013814400","Urban"
"16213","04013814500","Urban"
"16214","04013814700","Urban"
"16215","04013422620","Urban"
"16216","04013108502","Urban"
"16217","04013109001","Urban"
"16218","04013109002","Urban"
"16219","04013109003","Urban"
"16220","04013109102","Urban"
"16221","04013110501","Urban"
"16222","04013110502","Urban"
"16223","04013110802","Urban"
"16224","04013110901","Urban"
"16225","04013116731","Urban"
"16226","04013117000","Urban"
"16227","04013619700","Urban"
"16228","04013619800","Urban"
"16229","04013619900","Urban"
"16230","04013810300","Urban"
"16231","04013422637","Urban"
"16232","04013105502","Urban"
"16233","04013040529","Urban"
"16234","04013061034","Urban"
"16235","04013105501","Urban"
"16236","04013217203","Urban"
"16237","04013106702","Urban"
"16238","04013040531","Urban"
"16239","04013810500","Urban"
"16240","04013810600","Urban"
"16241","04013810800","Urban"
"16242","04013810900","Urban"
"16243","04013811000","Urban"
"16244","04013811100","Urban"
"16245","04013811500","Urban"
"16246","04013811600","Urban"
"16247","04013422640","Urban"
"16248","04013815000","Urban"
"16249","04013815100","Urban"
"16250","04013105601","Urban"
"16251","04013105702","Urban"
"16252","04013421102","Urban"
"16253","04013421801","Urban"
"16254","04013421802","Urban"
"16255","04013421902","Urban"
"16256","04013105800","Urban"
"16257","04013105400","Urban"
"16258","04013105900","Urban"
"16259","04013106100","Urban"
"16260","04013106200","Urban"
"16261","04013106300","Urban"
"16262","04013110002","Urban"
"16263","04013110100","Urban"
"16264","04013110400","Urban"
"16265","04013110701","Urban"
"16266","04013110702","Urban"
"16267","04013421302","Urban"
"16268","04013092309","Urban"
"16269","04013092500","Urban"
"16270","04013092305","Urban"
"16271","04013092307","Urban"
"16272","04013092308","Urban"
"16273","04013422649","Urban"
"16274","04013422655","Urban"
"16275","04013422651","Urban"
"16276","04019005400","Urban"
"16277","04019002509","Urban"
"16278","04019980400","Urban"
"16279","04013523006","Urban"
"16280","04013523102","Urban"
"16281","04013523103","Urban"
"16282","04013422102","Urban"
"16283","04013422103","Urban"
"16284","04013422104","Urban"
"16285","04013422105","Urban"
"16286","04013422106","Urban"
"16287","04013422107","Urban"
"16288","04013422203","Urban"
"16289","04013422209","Urban"
"16290","04013217700","Urban"
"16291","04013319600","Urban"
"16292","04013421901","Urban"
"16293","04013422501","Urban"
"16294","04013422502","Urban"
"16295","04013422210","Urban"
"16296","04013422212","Urban"
"16297","04013422213","Urban"
"16298","04013422216","Urban"
"16299","04013422219","Urban"
"16300","04013422220","Urban"
"16301","04013422302","Urban"
"16302","04013422222","Urban"
"16303","04013422622","Urban"
"16304","04013216830","Urban"
"16305","04013216833","Urban"
"16306","04013216837","Urban"
"16307","04013216838","Urban"
"16308","04013980500","Urban"
"16309","04013522904","Urban"
"16310","04013611200","Urban"
"16311","04013611700","Urban"
"16312","04013611800","Urban"
"16313","04013612600","Urban"
"16314","04013040525","Urban"
"16315","04013040526","Urban"
"16316","04013040527","Urban"
"16317","04013060801","Urban"
"16318","04013422624","Urban"
"16319","04013422625","Urban"
"16320","04013422626","Urban"
"16321","04013422633","Urban"
"16322","04013216839","Urban"
"16323","04013216840","Urban"
"16324","04013216841","Urban"
"16325","04013216842","Urban"
"16326","04013216844","Urban"
"16327","04013216845","Urban"
"16328","04013612700","Urban"
"16329","04013614000","Urban"
"16330","04013061015","Urban"
"16331","04013061018","Urban"
"16332","04013104301","Urban"
"16333","04013104302","Urban"
"16334","04013106501","Urban"
"16335","04013110801","Urban"
"16336","04013110902","Urban"
"16337","04013113502","Urban"
"16338","04013611000","Urban"
"16339","04019004628","Urban"
"16340","04013611100","Urban"
"16341","04013611400","Urban"
"16342","04013614100","Urban"
"16343","04013614200","Urban"
"16344","04013614400","Urban"
"16345","04013615600","Urban"
"16346","04013061020","Urban"
"16347","04013061021","Urban"
"16348","04013061026","Urban"
"16349","04013061027","Urban"
"16350","04013061028","Urban"
"16351","04013116800","Urban"
"16352","04013116900","Urban"
"16353","04013040530","Urban"
"16354","04013611500","Urban"
"16355","04013611600","Urban"
"16356","04013611900","Urban"
"16357","04013612200","Urban"
"16358","04013216850","Urban"
"16359","04013216852","Urban"
"16360","04013216853","Urban"
"16361","04013615700","Urban"
"16362","04013061032","Urban"
"16363","04013061033","Urban"
"16364","04013061035","Urban"
"16365","04013061037","Urban"
"16366","04013061038","Urban"
"16367","04013061039","Urban"
"16368","04013117200","Urban"
"16369","04013420503","Urban"
"16370","04013421304","Urban"
"16371","04013071517","Urban"
"16372","04013420107","Urban"
"16373","04013061402","Urban"
"16374","04013071515","Urban"
"16375","04013071912","Urban"
"16376","04013071913","Urban"
"16377","04013071914","Urban"
"16378","04013082020","Urban"
"16379","04013082021","Urban"
"16380","04013613500","Urban"
"16381","04013613700","Urban"
"16382","04013082026","Urban"
"16383","04013092401","Urban"
"16384","04013092402","Urban"
"16385","04013092715","Urban"
"16386","04013092716","Urban"
"16387","04013615800","Urban"
"16388","04013615900","Urban"
"16389","04013616000","Urban"
"16390","04013616200","Urban"
"16391","04013420216","Urban"
"16392","04013420504","Urban"
"16393","04013614500","Urban"
"16394","04013614900","Urban"
"16395","04005000700","Urban"
"16396","04021000211","Urban"
"16397","04013116707","Urban"
"16398","04013116710","Urban"
"16399","04013116711","Urban"
"16400","04013071911","Urban"
"16401","04013082009","Urban"
"16402","04013092713","Urban"
"16403","04013092900","Urban"
"16404","04013104222","Urban"
"16405","04013104223","Urban"
"16406","04013104218","Urban"
"16407","04013104224","Urban"
"16408","04019004510","Urban"
"16409","04019004074","Urban"
"16410","04013104225","Urban"
"16411","04013104227","Urban"
"16412","04013104219","Urban"
"16413","04013104221","Urban"
"16414","04013104801","Urban"
"16415","04013104802","Urban"
"16416","04013104900","Urban"
"16417","04013105102","Urban"
"16418","04013115801","Urban"
"16419","04019004065","Urban"
"16420","04019004066","Urban"
"16421","04013107102","Urban"
"16422","04013107201","Urban"
"16423","04013107500","Urban"
"16424","04013107700","Urban"
"16425","04013107800","Urban"
"16426","04013111100","Urban"
"16427","04013111201","Urban"
"16428","04013111202","Urban"
"16429","04013116713","Urban"
"16430","04013116714","Urban"
"16431","04013116715","Urban"
"16432","04013116718","Urban"
"16433","04013116720","Urban"
"16434","04013216810","Urban"
"16435","04013216822","Urban"
"16436","04013319300","Urban"
"16437","04013319401","Urban"
"16438","04013319402","Urban"
"16439","04013218100","Urban"
"16440","04013115400","Urban"
"16441","04013104202","Urban"
"16442","04013104207","Urban"
"16443","04013107300","Urban"
"16444","04013109703","Urban"
"16445","04013420901","Urban"
"16446","04013216806","Urban"
"16447","04013109200","Urban"
"16448","04013106900","Urban"
"16449","04013104216","Urban"
"16450","04013319907","Urban"
"16451","04013112504","Urban"
"16452","04013421601","Urban"
"16453","04013420902","Urban"
"16454","04013105701","Urban"
"16455","04013104000","Urban"
"16456","04013092306","Urban"
"16457","04013116500","Urban"
"16458","04013421602","Urban"
"16459","04013112401","Urban"
"16460","04013109802","Urban"
"16461","04013422215","Urban"
"16462","04013422513","Urban"
"16463","04013104203","Urban"
"16464","04013093101","Urban"
"16465","04013115700","Urban"
"16466","04013420604","Urban"
"16467","04013217002","Urban"
"16468","04013113100","Urban"
"16469","04013107202","Urban"
"16470","04013112100","Urban"
"16471","04013105602","Urban"
"16472","04013216829","Urban"
"16473","04013104215","Urban"
"16474","04013115802","Urban"
"16475","04013421501","Urban"
"16476","04013522901","Urban"
"16477","04013113201","Urban"
"16478","04013111401","Urban"
"16479","04013071510","Urban"
"16480","04013092710","Urban"
"16481","04013103608","Urban"
"16482","04013218200","Urban"
"16483","04013420206","Urban"
"16484","04013421502","Urban"
"16485","04013107101","Urban"
"16486","04013071512","Urban"
"16487","04013104226","Urban"
"16488","04013112302","Urban"
"16489","04013114301","Urban"
"16490","04013318501","Urban"
"16491","04013421400","Urban"
"16492","04013422217","Urban"
"16493","04013422610","Urban"
"16494","04021001307","Urban"
"16495","04021001717","Urban"
"16496","04021000216","Urban"
"16497","04021001716","Urban"
"16498","04021000224","Urban"
"16499","04021000218","Urban"
"16500","04021000222","Urban"
"16501","04021000221","Urban"
"16502","04021000225","Urban"
"16503","04021000226","Urban"
"16504","04021001713","Urban"
"16505","04021000219","Urban"
"16506","04021000220","Urban"
"16507","04021000228","Urban"
"16508","04021000227","Urban"
"16509","04019004729","Urban"
"16510","04019004079","Urban"
"16511","04019000501","Urban"
"16512","04019004515","Urban"
"16513","04019004432","Urban"
"16514","04019002508","Urban"
"16515","04019004438","Urban"
"16516","04013422658","Urban"
"16517","04005000302","Urban"
"16518","04005000601","Urban"
"16519","04013618300","Urban"
"16520","04013811200","Urban"
"16521","04013216851","Urban"
"16522","04013619100","Urban"
"16523","04013811400","Urban"
"16524","04013816700","Urban"
"16525","04013093001","Urban"
"16526","04013611300","Urban"
"16527","04013092717","Urban"
"16528","04013117100","Urban"
"16529","04013811800","Urban"
"16530","04013422642","Urban"
"16531","04013092718","Urban"
"16532","04013092723","Urban"
"16533","04013092724","Urban"
"16534","04013093002","Urban"
"16535","04013093106","Urban"
"16536","04013216831","Urban"
"16537","04013216832","Urban"
"16538","04013216834","Urban"
"16539","04013216835","Urban"
"16540","04013217204","Urban"
"16541","04013217502","Urban"
"16542","04013319103","Urban"
"16543","04013319104","Urban"
"16544","04013319201","Urban"
"16545","04013811900","Urban"
"16546","04013812000","Urban"
"16547","04013812200","Urban"
"16548","04013814200","Urban"
"16549","04013422643","Urban"
"16550","04013816200","Urban"
"16551","04027001004","Urban"
"16552","04027001003","Urban"
"16553","04013217501","Urban"
"16554","04013319202","Urban"
"16555","04013319705","Urban"
"16556","04013319706","Urban"
"16557","04013420215","Urban"
"16558","04013420707","Urban"
"16559","04013618400","Urban"
"16560","04013618900","Urban"
"16561","04013817000","Urban"
"16562","04013071514","Urban"
"16563","04013040524","Urban"
"16564","04013420708","Urban"
"16565","04013420709","Urban"
"16566","04013420710","Urban"
"16567","04013421001","Urban"
"16568","04013421303","Urban"
"16569","04013421701","Urban"
"16570","04013421702","Urban"
"16571","04013422221","Urban"
"16572","04013216807","Urban"
"16573","04013071903","Urban"
"16574","04013071906","Urban"
"16575","04013092712","Urban"
"16576","04013112502","Urban"
"16577","04013422654","Urban"
"16578","04013422647","Urban"
"16579","04013422657","Urban"
"16580","04013816302","Urban"
"16581","04013815202","Urban"
"16582","04013619602","Urban"
"16583","04013619601","Urban"
"16584","04013113701","Urban"
"16585","04013061048","Urban"
"16586","04013617002","Urban"
"16587","04013040534","Urban"
"16588","04013061051","Urban"
"16589","04013107401","Urban"
"16590","04013107402","Urban"
"16591","04013114705","Urban"
"16592","04013114704","Urban"
"16593","04013216858","Urban"
"16594","04013216859","Urban"
"16595","04013216860","Urban"
"16596","04013216861","Urban"
"16597","04013422650","Urban"
"16598","04013817102","Urban"
"16599","04013816903","Urban"
"16600","04013107403","Urban"
"16601","04013107404","Urban"
"16602","04013615202","Urban"
"16603","04013614602","Urban"
"16604","04013216855","Urban"
"16605","04013050618","Urban"
"16606","04013061054","Urban"
"16607","04013061063","Urban"
"16608","04013061061","Urban"
"16609","04013061055","Urban"
"16610","04013061062","Urban"
"16611","04013613601","Urban"
"16612","04013109707","Urban"
"16613","04013615002","Urban"
"16614","04013615001","Urban"
"16615","04013617001","Urban"
"16616","04013614601","Urban"
"16617","04013612302","Urban"
"16618","04013422648","Urban"
"16619","04013216854","Urban"
"16620","04013116734","Urban"
"16621","04013723310","Urban"
"16622","04013319710","Urban"
"16623","04013319001","Urban"
"16624","04013112520","Urban"
"16625","04013112507","Urban"
"16626","04013112508","Urban"
"16627","04013112601","Urban"
"16628","04013112602","Urban"
"16629","04013112700","Urban"
"16630","04013422226","Urban"
"16631","04013422224","Urban"
"16632","04013109706","Urban"
"16633","04013113702","Urban"
"16634","04013981000","Urban"
"16635","04013116736","Urban"
"16636","04013523008","Urban"
"16637","04013523007","Urban"
"16638","04013116738","Urban"
"16639","04013723309","Urban"
"16640","04013116735","Urban"
"16641","04013319708","Urban"
"16642","04013116737","Urban"
"16643","04013061052","Urban"
"16644","04013116615","Urban"
"16645","04013061064","Urban"
"16646","04013061053","Urban"
"16647","04013061049","Urban"
"16648","04013319707","Urban"
"16649","04013319709","Urban"
"16650","04013116614","Urban"
"16651","04013816301","Urban"
"16652","04013319002","Urban"
"16653","04013319801","Urban"
"16654","04013319802","Urban"
"16655","04013112519","Urban"
"16656","04013420505","Urban"
"16657","04013420506","Urban"
"16658","04013815401","Urban"
"16659","04013815502","Urban"
"16660","04013112521","Urban"
"16661","04013422225","Urban"
"16662","04013422223","Urban"
"16663","04013112524","Urban"
"16664","04013109401","Urban"
"16665","04013522801","Urban"
"16666","04013112522","Urban"
"16667","04013107001","Urban"
"16668","04013522802","Urban"
"16669","04013815203","Urban"
"16670","04013107002","Urban"
"16671","04013113800","Urban"
"16672","04013112523","Urban"
"16673","04013106400","Urban"
"16674","04013112900","Urban"
"16675","04013113000","Urban"
"16676","04013113202","Urban"
"16677","04013113601","Urban"
"16678","04013421202","Urban"
"16679","04013319903","Urban"
"16680","04013319904","Urban"
"16681","04013319905","Urban"
"16682","04013106600","Urban"
"16683","04013108200","Urban"
"16684","04013111000","Urban"
"16685","04013113602","Urban"
"16686","04013113900","Urban"
"16687","04013114000","Urban"
"16688","04013114100","Urban"
"16689","04013114200","Urban"
"16690","04013114302","Urban"
"16691","04013319906","Urban"
"16692","04013320001","Urban"
"16693","04013319908","Urban"
"16694","04013320007","Urban"
"16695","04013071910","Urban"
"16696","04013103216","Urban"
"16697","04013103217","Urban"
"16698","04013103302","Urban"
"16699","04013103303","Urban"
"16700","04013103304","Urban"
"16701","04013103305","Urban"
"16702","04013103306","Urban"
"16703","04013103400","Urban"
"16704","04013108400","Urban"
"16705","04013108601","Urban"
"16706","04013108602","Urban"
"16707","04013108802","Urban"
"16708","04013108901","Urban"
"16709","04013111501","Urban"
"16710","04013111502","Urban"
"16711","04013111601","Urban"
"16712","04013111602","Urban"
"16713","04013111700","Urban"
"16714","04013114401","Urban"
"16715","04013114402","Urban"
"16716","04013114500","Urban"
"16717","04013114600","Urban"
"16718","04013114800","Urban"
"16719","04013114900","Urban"
"16720","04013217400","Urban"
"16721","04013103502","Urban"
"16722","04013103604","Urban"
"16723","04013103501","Urban"
"16724","04013103605","Urban"
"16725","04013103606","Urban"
"16726","04013103607","Urban"
"16727","04013108902","Urban"
"16728","04013109602","Urban"
"16729","04013115200","Urban"
"16730","04013115300","Urban"
"16731","04013115600","Urban"
"16732","04013115900","Urban"
"16733","04013116000","Urban"
"16734","04013116100","Urban"
"16735","04013116202","Urban"
"16736","04013217600","Urban"
"16737","04013217800","Urban"
"16738","04013217900","Urban"
"16739","04013218000","Urban"
"16740","04013218300","Urban"
"16741","04019002603","Urban"
"16742","04013103611","Urban"
"16743","04013103612","Urban"
"16744","04013103614","Urban"
"16745","04013103615","Urban"
"16746","04013103900","Urban"
"16747","04013103609","Urban"
"16748","04013104100","Urban"
"16749","04013093105","Urban"
"16750","04013061401","Urban"
"16751","04013040528","Urban"
"16752","04013061036","Urban"
"16753","04013104401","Urban"
"16754","04013105503","Urban"
"16755","04013109702","Urban"
"16756","04013109801","Urban"
"16757","04013109704","Urban"
"16758","04013109705","Urban"
"16759","04013109900","Urban"
"16760","04013106801","Urban"
"16761","04013109101","Urban"
"16762","04013216836","Urban"
"16763","04013420213","Urban"
"16764","04013421002","Urban"
"16765","04013106001","Urban"
"16766","04013108302","Urban"
"16767","04013082018","Urban"
"16768","04013616500","Urban"
"16769","04013618000","Urban"
"16770","04013618700","Urban"
"16771","04013810200","Urban"
"16772","04013810700","Urban"
"16773","04013116730","Urban"
"16774","04013116733","Urban"
"16775","04013616300","Urban"
"16776","04013216843","Urban"
"16777","04013216849","Urban"
"16778","04013111900","Urban"
"16779","04013613100","Urban"
"16780","04013420113","Urban"
"16781","04013617100","Urban"
"16782","04013422634","Urban"
"16783","04013815800","Urban"
"16784","04013816600","Urban"
"16785","04013522903","Urban"
"16786","04013614700","Urban"
"16787","04013614800","Urban"
"16788","04013111800","Urban"
"16789","04013112201","Urban"
"16790","04013112202","Urban"
"16791","04013116203","Urban"
"16792","04013116204","Urban"
"16793","04013116205","Urban"
"16794","04013116300","Urban"
"16795","04013116400","Urban"
"16796","04013116703","Urban"
"16797","04013318700","Urban"
"16798","04013104204","Urban"
"16799","04013104205","Urban"
"16800","04013104206","Urban"
"16801","04013104212","Urban"
"16802","04013104214","Urban"
"16803","04013104217","Urban"
"16804","04021001704","Urban"
"16805","04021001707","Urban"
"16806","04021001706","Urban"
"16807","04015953100","Urban"
"16808","04013103205","Urban"
"16809","04013103206","Urban"
"16810","04013104501","Urban"
"16811","04013104502","Urban"
"16812","04013107900","Urban"
"16813","04013108000","Urban"
"16814","04013116721","Urban"
"16815","04013116725","Urban"
"16816","04013116727","Urban"
"16817","04013116728","Urban"
"16818","04013420207","Urban"
"16819","04013420208","Urban"
"16820","04013082010","Urban"
"16821","04013103207","Urban"
"16822","04013103208","Urban"
"16823","04013103209","Urban"
"16824","04013116729","Urban"
"16825","04013318800","Urban"
"16826","04013319101","Urban"
"16827","04013318900","Urban"
"16828","04013319403","Urban"
"16829","04019000502","Urban"
"16830","04019004080","Urban"
"16831","04019004078","Urban"
"16832","04019004076","Urban"
"16833","04019003601","Urban"
"16834","04019003202","Urban"
"16835","04019003104","Urban"
"16836","04019000401","Urban"
"16837","04019980100","Urban"
"16838","04013319500","Urban"
"16839","04013420210","Urban"
"16840","04013420211","Urban"
"16841","04019000402","Urban"
"16842","04019004075","Urban"
"16843","04019004077","Urban"
"16844","04019003506","Urban"
"16845","04019003505","Urban"
"16846","04019004730","Urban"
"16847","04019003103","Urban"
"16848","04019003201","Urban"
"16849","04019980200","Urban"
"16850","04013420212","Urban"
"16851","04013420301","Urban"
"16852","04013420302","Urban"
"16853","04013420303","Urban"
"16854","04013420304","Urban"
"16855","04027000910","Urban"
"16856","04027011120","Urban"
"16857","04013103210","Urban"
"16858","04013103211","Urban"
"16859","04013103212","Urban"
"16860","04013103214","Urban"
"16861","04013103215","Urban"
"16862","04013105101","Urban"
"16863","04013105200","Urban"
"16864","04013105300","Urban"
"16865","04013108100","Urban"
"16866","04013110001","Urban"
"16867","04013112301","Urban"
"16868","04013112402","Urban"
"16869","04013104600","Urban"
"16870","04019002202","Urban"
"16871","04019004723","Urban"
"16872","04019001303","Urban"
"16873","04019004069","Urban"
"16874","04019004070","Urban"
"16875","04019001304","Urban"
"16876","04013216813","Urban"
"16877","04013216816","Urban"
"16878","04013216826","Urban"
"16879","04013216902","Urban"
"16880","04013217101","Urban"
"16881","04019004122","Urban"
"16882","04019004072","Urban"
"16883","04019004071","Urban"
"16884","04013111203","Urban"
"16885","04013111204","Urban"
"16886","04013111300","Urban"
"16887","04013111402","Urban"
"16888","04013217102","Urban"
